ROM loaded successfully!
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x4b00
Current opcode: 0x7dff
Current opcode: 0x7eff
Current opcode: 0x3d01
Current opcode: 0x1382
Current opcode: 0x601b
Current opcode: 0x6b00
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0x1390
Current opcode: 0xd0d1
Current opcode: 0x7b01
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0x1390
Current opcode: 0xd0d1
Current opcode: 0x7b01
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x4b00
Current opcode: 0x7dff
Current opcode: 0x7eff
Current opcode: 0x3d01
Current opcode: 0x1382
Current opcode: 0x601b
Current opcode: 0x6b00
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0x1390
Current opcode: 0xd0d1
Current opcode: 0x7b01
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x4b00
Current opcode: 0x7dff
Current opcode: 0x7eff
Current opcode: 0x3d01
Current opcode: 0x1382
Current opcode: 0x601b
Current opcode: 0x6b00
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x1386
Current opcode: 0xd0e1
Current opcode: 0x3f00
Current opcode: 0xd0e1
Current opcode: 0x1394
Current opcode: 0x7001
Current opcode: 0x3025
Current opcode: 0x4b00
Current opcode: 0x13a6
Current opcode: 0x23c0
Current opcode: 0xa700
Current opcode: 0xf255
Current opcode: 0xa804
Current opcode: 0xfa33
Current opcode: 0xf265
Current opcode: 0xf029
Current opcode: 0x6d32
Current opcode: 0x6e00
Current opcode: 0xdde5
Current opcode: 0x7d05
Current opcode: 0xf129
Current opcode: 0xdde5
Current opcode: 0x7d05
Current opcode: 0xf229
Current opcode: 0xdde5
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
Current opcode: 0xa700
Current opcode: 0xf265
Current opcode: 0xa2b4
Current opcode: 0xee
Current opcode: 0x3f01
Current opcode: 0x23c0
Current opcode: 0xa700
Current opcode: 0xf255
Current opcode: 0xa804
Current opcode: 0xfa33
Current opcode: 0xf265
Current opcode: 0xf029
Current opcode: 0x6d32
Current opcode: 0x6e00
Current opcode: 0xdde5
Current opcode: 0x7d05
Current opcode: 0xf129
Current opcode: 0xdde5
Current opcode: 0x7d05
Current opcode: 0xf229
Current opcode: 0xdde5
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
Current opcode: 0xa700
Current opcode: 0xf265
Current opcode: 0xa2b4
Current opcode: 0xee
Current opcode: 0x7a01
Current opcode: 0x23c0
Current opcode: 0xa700
Current opcode: 0xf255
Current opcode: 0xa804
Current opcode: 0xfa33
Current opcode: 0xf265
Current opcode: 0xf029
Current opcode: 0x6d32
Current opcode: 0x6e00
Current opcode: 0xdde5
Current opcode: 0x7d05
Current opcode: 0xf129
Current opcode: 0xdde5
Current opcode: 0x7d05
Current opcode: 0xf229
Current opcode: 0xdde5
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
WARNING: screen buffer overflow (might not be dangerous if is not close the end of the buffer).
Current opcode: 0xa700
Current opcode: 0xf265
Current opcode: 0xa2b4
Current opcode: 0xee
Current opcode: 0x80a0
Current opcode: 0x6d07
Current opcode: 0x80d2
Current opcode: 0x4004
Current opcode: 0x4502
Current opcode: 0xee
Current opcode: 0x91c0
Current opcode: 0xee
Current opcode: 0x121c
Current opcode: 0xc470
Current opcode: 0x4470
Current opcode: 0x121c
Current opcode: 0xc470
Current opcode: 0x4470
Current opcode: 0xc303
Current opcode: 0x601e
Current opcode: 0x6103
Current opcode: 0x225c
Current opcode: 0xa2c4
Current opcode: 0xf41e
Current opcode: 0x6600
Current opcode: 0x4301
Current opcode: 0x4302
Current opcode: 0x4303
Current opcode: 0xf61e
Current opcode: 0xee
Current opcode: 0xf515
Current opcode: 0xd014
Current opcode: 0x3f01
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0xd014
Current opcode: 0x7101
Current opcode: 0x122a
Current opcode: 0xf515
Current opcode: 0xd014
Current opcode: 0x3f01
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0xd014
Current opcode: 0x7101
Current opcode: 0x122a
Current opcode: 0xf515
Current opcode: 0xd014
Current opcode: 0x3f01
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0xd014
Current opcode: 0x7101
Current opcode: 0x122a
Current opcode: 0xf515
Current opcode: 0xd014
Current opcode: 0x3f01
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0x2284
Current opcode: 0xd014
Current opcode: 0x7001
Current opcode: 0x2334
Current opcode: 0xd014
Current opcode: 0x6635
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0xee
Current opcode: 0x3f01
Current opcode: 0xee
Current opcode: 0xe9a1
Current opcode: 0x2296
Current opcode: 0xd014
Current opcode: 0x7301
Current opcode: 0x4304
Current opcode: 0x225c
Current opcode: 0xa2c4
Current opcode: 0xf41e
Current opcode: 0x6600
Current opcode: 0x4301
Current opcode: 0x6604
Current opcode: 0x4302
Current opcode: 0x4303
Current opcode: 0xf61e
Current opcode: 0xee
Current opcode: 0x2334
Current opcode: 0xd014
Current opcode: 0x6635
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0xee
Current opcode: 0x3f01
Current opcode: 0xee
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0xd014
Current opcode: 0x7101
Current opcode: 0x122a
Current opcode: 0xf515
Current opcode: 0xd014
Current opcode: 0x3f01
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0x123c
Current opcode: 0xe7a1
Current opcode: 0x2272
Current opcode: 0xd014
Current opcode: 0x70ff
Current opcode: 0x2334
Current opcode: 0xd014
Current opcode: 0x6635
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0x1338
Current opcode: 0x76ff
Current opcode: 0x3600
Current opcode: 0xee
Current opcode: 0x3f01
Current opcode: 0xee
Current opcode: 0xe8a1
Current opcode: 0xe9a1
Current opcode: 0xe29e
Current opcode: 0x1250
Current opcode: 0xf607
Current opcode: 0x3600
Current opcode: 0xd014
